プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP11	PC1	50119981	0120	0015628067	作業時間（修正）	A0830	SNF	PZZA0177803	IK-1778A S03	8	8	45	20250717		0000000000	000000
P100	ZP11	PC1	50119981	0130	0015628069	段取り（検査）	A0850	SNF	PZZA0177803	IK-1778A S03	8	8	29	20250717		0000000000	000000
P100	ZP11	PC1	50119981	0140	0015628070	機械時間（検査）	A0851	SNF	PZZA0177803	IK-1778A S03	8	8	8	20250717		0000000000	000000
P100	ZP11	PC1	50119981	0150	0015628068	作業時間（仕上げ）	A0840	SNF	PZZA0177803	IK-1778A S03	8	8	125	20250717		0000000000	000000
P100	ZP11	PC1	50119981	0160	0015628071	作業時間（検査）	A0852	MFN	PZZA0177803	IK-1778A S03	8	8	92	20250717		0000000000	000000
P100	ZP11	PC1	50119981	0910	0015628072	自部署手直し（ＰＣ）	A0880	SNF	PZZA0177803	IK-1778A S03	8			20250717		0000000000	000000
P100	ZP11	PC1	50119981	0920	0015628073	他部署手直し（ＰＣ）	A0885	SNF	PZZA0177803	IK-1778A S03	8			20250717		0000000000	000000
P100	ZP11	PC1	50119981	0930	0015628074	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0177803	IK-1778A S03	8			20250717		0000000000	000000
P100	ZP11	PC1	50119981	0940	0015628075	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0177803	IK-1778A S03	8			20250717		0000000000	000000
P100	ZP11	PC1	50119982	0010	0015628076	メイン部品払出	CW010	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4		20250728		0000000000	000000
P100	ZP11	PC1	50119982	0020	0015628077	部品仕分け	C0931	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	27	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0030	0015628078	段取り（チップ実装）	A0800	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0040	0015628079	機械時間（チップ実装）	A0801	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0050	0015628080	作業時間（チップ実装）	A0802	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0060	0015628081	段取り（自挿）	A0810	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	35	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0070	0015628082	機械時間（自挿）	A0811	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	11	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0080	0015628083	作業時間（自挿）	A0812	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	130	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0090	0015628084	段取り（手挿・修正）	A0820	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	30	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0100	0015628086	作業時間（手挿）	A0822	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	96	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0110	0015628085	機械時間（手挿）	A0821	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	7	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0120	0015628087	作業時間（修正）	A0830	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	35	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0130	0015628089	段取り（検査）	A0850	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	27	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0140	0015628090	機械時間（検査）	A0851	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	8	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0150	0015628088	作業時間（仕上げ）	A0840	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4	4	85	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0160	0015628091	作業時間（検査）	A0852	MFN	P0A230202	WK-2302C S02 PWM CONTROL	4	4	29	20250728		0000000000	000000
P100	ZP11	PC1	50119982	0910	0015628092	自部署手直し（ＰＣ）	A0880	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0920	0015628093	他部署手直し（ＰＣ）	A0885	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0930	0015628094	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119982	0940	0015628095	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A230202	WK-2302C S02 PWM CONTROL	4			20250728		0000000000	000000
P100	ZP11	PC1	50119983	0010	0015628096	メイン部品払出	CW010	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6		20250717		0000000000	000000
P100	ZP11	PC1	50119983	0020	0015628097	部品仕分け	C0931	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6		20250717		0000000000	000000
P100	ZP11	PC1	50119983	0030	0015628098	段取り（チップ実装）	A0800	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0040	0015628099	機械時間（チップ実装）	A0801	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0050	0015628100	作業時間（チップ実装）	A0802	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0060	0015628101	段取り（自挿）	A0810	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	42	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0070	0015628102	機械時間（自挿）	A0811	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	23	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0080	0015628103	作業時間（自挿）	A0812	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	228	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0090	0015628104	段取り（手挿・修正）	A0820	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	53	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0100	0015628106	作業時間（手挿）	A0822	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	165	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0110	0015628105	機械時間（手挿）	A0821	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	10	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0120	0015628107	作業時間（修正）	A0830	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	190	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0130	0015628109	段取り（検査）	A0850	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	15	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0140	0015628110	機械時間（検査）	A0851	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0150	0015628108	作業時間（仕上げ）	A0840	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	148	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0160	0015628111	作業時間（検査）	A0852	MFN	P0A230302	WK-2303B U02 SEQ(21ECD)	6	6	33	20250717		0000000000	000000
P100	ZP11	PC1	50119983	0910	0015628112	自部署手直し（ＰＣ）	A0880	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0920	0015628113	他部署手直し（ＰＣ）	A0885	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0930	0015628114	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119983	0940	0015628115	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A230302	WK-2303B U02 SEQ(21ECD)	6			20250717		0000000000	000000
P100	ZP11	PC1	50119984	0010	0015628116	メイン部品払出	CW010	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6		20250728		0000000000	000000
P100	ZP11	PC1	50119984	0020	0015628117	部品仕分け	C0931	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6		20250728		0000000000	000000
P100	ZP11	PC1	50119984	0030	0015628118	段取り（チップ実装）	A0800	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0040	0015628119	機械時間（チップ実装）	A0801	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0050	0015628120	作業時間（チップ実装）	A0802	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0060	0015628121	段取り（自挿）	A0810	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	36	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0070	0015628122	機械時間（自挿）	A0811	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	33	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0080	0015628123	作業時間（自挿）	A0812	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	183	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0090	0015628124	段取り（手挿・修正）	A0820	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	250	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0100	0015628126	作業時間（手挿）	A0822	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	304	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0110	0015628125	機械時間（手挿）	A0821	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	8	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0120	0015628127	作業時間（修正）	A0830	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	39	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0130	0015628129	段取り（検査）	A0850	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	12	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0140	0015628130	機械時間（検査）	A0851	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	12	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0150	0015628128	作業時間（仕上げ）	A0840	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6	6	710	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0160	0015628131	作業時間（検査）	A0852	MFN	P0A238103	WK-2381B S03 GUN CONTROL	6	6	25	20250728		0000000000	000000
P100	ZP11	PC1	50119984	0910	0015628132	自部署手直し（ＰＣ）	A0880	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0920	0015628133	他部署手直し（ＰＣ）	A0885	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0930	0015628134	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119984	0940	0015628135	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A238103	WK-2381B S03 GUN CONTROL	6			20250728		0000000000	000000
P100	ZP11	PC1	50119985	0010	0015628136	メイン部品払出	CW010	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30	30		20250804		0000000000	000000
P100	ZP11	PC1	50119985	0020	0015628137	部品仕分け	C0931	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30	30	14	20250804		0000000000	000000
P100	ZP11	PC1	50119985	0030	0015628138	段取り（チップ実装）	A0800	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0040	0015628139	機械時間（チップ実装）	A0801	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0050	0015628140	作業時間（チップ実装）	A0802	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0060	0015628141	段取り（自挿）	A0810	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0070	0015628142	機械時間（自挿）	A0811	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0080	0015628143	作業時間（自挿）	A0812	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0090	0015628144	段取り（手挿・修正）	A0820	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0100	0015628146	作業時間（手挿）	A0822	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0110	0015628145	機械時間（手挿）	A0821	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0120	0015628147	作業時間（修正）	A0830	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0130	0015628149	段取り（検査）	A0850	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0140	0015628150	機械時間（検査）	A0851	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0150	0015628148	作業時間（仕上げ）	A0840	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0160	0015628151	作業時間（検査）	A0852	MFN	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0910	0015628152	自部署手直し（ＰＣ）	A0880	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0920	0015628153	他部署手直し（ＰＣ）	A0885	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0930	0015628154	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119985	0940	0015628155	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30			20250804		0000000000	000000
P100	ZP11	PC1	50119990	0010	0015668969	メイン部品払出	CW010	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3		20250728		0000000000	000000
P100	ZP11	PC1	50119990	0020	0015668970	部品仕分け	C0931	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3		20250728		0000000000	000000
P100	ZP11	PC1	50119990	0030	0015668971	段取り（チップ実装）	A0800	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	140	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0040	0015668972	機械時間（チップ実装）	A0801	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	122	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0050	0015668973	作業時間（チップ実装）	A0802	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	85	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0060	0015668974	段取り（自挿）	A0810	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	5	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0070	0015668975	機械時間（自挿）	A0811	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	4	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0080	0015668976	作業時間（自挿）	A0812	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	22	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0090	0015668977	段取り（手挿・修正）	A0820	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3			20250728		0000000000	000000
P100	ZP11	PC1	50119990	0100	0015668979	作業時間（手挿）	A0822	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	40	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0110	0015668978	機械時間（手挿）	A0821	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	10	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0120	0015668980	作業時間（修正）	A0830	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	30	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0130	0015668982	段取り（検査）	A0850	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	21	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0140	0015668983	機械時間（検査）	A0851	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	18	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0150	0015668981	作業時間（仕上げ）	A0840	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	45	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0160	0015668984	作業時間（検査）	A0852	MFN	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3	3	7	20250728		0000000000	000000
P100	ZP11	PC1	50119990	0910	0015668985	自部署手直し（ＰＣ）	A0880	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3			20250728		0000000000	000000
P100	ZP11	PC1	50119990	0920	0015668986	他部署手直し（ＰＣ）	A0885	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3			20250728		0000000000	000000
P100	ZP11	PC1	50119990	0930	0015668987	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3			20250728		0000000000	000000
P100	ZP11	PC1	50119990	0940	0015668988	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0747100	PK-7471F CTL RO 6.4k/4.0k	3			20250728		0000000000	000000
P100	ZP11	PC1	50119991	0010	0015668989	メイン部品払出	CW010	SNF	P00A0719700	WK-7197A KP CTRL	20	20		20250827		0000000000	000000
P100	ZP11	PC1	50119991	0020	0015668990	部品仕分け	C0931	SNF	P00A0719700	WK-7197A KP CTRL	20	20	3	20250827		0000000000	000000
P100	ZP11	PC1	50119991	0030	0015668991	段取り（チップ実装）	A0800	SNF	P00A0719700	WK-7197A KP CTRL	20		30	20250827		0000000000	000000
P100	ZP11	PC1	50119991	0040	0015668992	機械時間（チップ実装）	A0801	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0050	0015668993	作業時間（チップ実装）	A0802	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0060	0015668994	段取り（自挿）	A0810	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0070	0015668995	機械時間（自挿）	A0811	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0080	0015668996	作業時間（自挿）	A0812	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0090	0015668997	段取り（手挿・修正）	A0820	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0100	0015668999	作業時間（手挿）	A0822	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0110	0015668998	機械時間（手挿）	A0821	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0120	0015669000	作業時間（修正）	A0830	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0130	0015669002	段取り（検査）	A0850	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0140	0015669003	機械時間（検査）	A0851	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0150	0015669001	作業時間（仕上げ）	A0840	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0160	0015669004	作業時間（検査）	A0852	MFN	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0910	0015669005	自部署手直し（ＰＣ）	A0880	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0920	0015669006	他部署手直し（ＰＣ）	A0885	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0930	0015669007	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119991	0940	0015669008	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0719700	WK-7197A KP CTRL	20			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0010	0015669029	メイン部品払出	CW010	SNF	P00A0720100	WK-7201B  DDC	24	24		20250827		0000000000	000000
P100	ZP11	PC1	50119993	0020	0015669030	部品仕分け	C0931	SNF	P00A0720100	WK-7201B  DDC	24	24	7	20250827		0000000000	000000
P100	ZP11	PC1	50119993	0030	0015669031	段取り（チップ実装）	A0800	SNF	P00A0720100	WK-7201B  DDC	24	24	53	20250827		0000000000	000000
P100	ZP11	PC1	50119993	0040	0015669032	機械時間（チップ実装）	A0801	SNF	P00A0720100	WK-7201B  DDC	24	24	76	20250827		0000000000	000000
P100	ZP11	PC1	50119993	0050	0015669033	作業時間（チップ実装）	A0802	SNF	P00A0720100	WK-7201B  DDC	24	24	63	20250827		0000000000	000000
P100	ZP11	PC1	50119993	0060	0015669034	段取り（自挿）	A0810	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0070	0015669035	機械時間（自挿）	A0811	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0080	0015669036	作業時間（自挿）	A0812	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0090	0015669037	段取り（手挿・修正）	A0820	SNF	P00A0720100	WK-7201B  DDC	24		60	20250827		0000000000	000000
P100	ZP11	PC1	50119993	0100	0015669039	作業時間（手挿）	A0822	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0110	0015669038	機械時間（手挿）	A0821	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0120	0015669040	作業時間（修正）	A0830	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0130	0015669042	段取り（検査）	A0850	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0140	0015669043	機械時間（検査）	A0851	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0150	0015669041	作業時間（仕上げ）	A0840	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0160	0015669044	作業時間（検査）	A0852	MFN	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0910	0015669045	自部署手直し（ＰＣ）	A0880	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0920	0015669046	他部署手直し（ＰＣ）	A0885	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0930	0015669047	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119993	0940	0015669048	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0720100	WK-7201B  DDC	24			20250827		0000000000	000000
P100	ZP11	PC1	50119994	0010	0015669066	メイン部品払出	CW010	SNF	P00A0720300	WK-7203  RELAY I/F2	24	24		20250728		0000000000	000000
P100	ZP11	PC1	50119994	0020	0015669067	部品仕分け	C0931	SNF	P00A0720300	WK-7203  RELAY I/F2	24	24		20250728		0000000000	000000
P100	ZP11	PC1	50119994	0030	0015669068	段取り（チップ実装）	A0800	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0040	0015669069	機械時間（チップ実装）	A0801	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0050	0015669070	作業時間（チップ実装）	A0802	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0060	0015669071	段取り（自挿）	A0810	SNF	P00A0720300	WK-7203  RELAY I/F2	24	24	32	20250728		0000000000	000000
P100	ZP11	PC1	50119994	0070	0015669072	機械時間（自挿）	A0811	SNF	P00A0720300	WK-7203  RELAY I/F2	24	24	10	20250728		0000000000	000000
P100	ZP11	PC1	50119994	0080	0015669073	作業時間（自挿）	A0812	SNF	P00A0720300	WK-7203  RELAY I/F2	24	24	56	20250728		0000000000	000000
P100	ZP11	PC1	50119994	0090	0015669074	段取り（手挿・修正）	A0820	SNF	P00A0720300	WK-7203  RELAY I/F2	24		165	20250728		0000000000	000000
P100	ZP11	PC1	50119994	0100	0015669076	CELCO JAPAN ㈱	A0822	SG	P00A0720300	WK-7203  RELAY I/F2	24	24		20250728		0000000000	000000
P100	ZP11	PC1	50119994	0110	0015669075	機械時間（手挿）	A0821	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0120	0015669077	作業時間（修正）	A0830	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0130	0015669079	段取り（検査）	A0850	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0140	0015669080	機械時間（検査）	A0851	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0150	0015669078	作業時間（仕上げ）	A0840	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0160	0015669081	作業時間（検査）	A0852	MFN	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0910	0015669082	自部署手直し（ＰＣ）	A0880	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0920	0015669083	他部署手直し（ＰＣ）	A0885	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
P100	ZP11	PC1	50119994	0930	0015669084	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0720300	WK-7203  RELAY I/F2	24			20250728		0000000000	000000
